Date Time,System Marginal Price (SMP),Event occurred at 2017-04-05 00:10:00,Event Message: Sundance 2 on line
2017-04-04 23:29:00,17.58
2017-04-04 23:30:00,17.58
2017-04-04 23:31:00,17.58
2017-04-04 23:32:00,17.58
2017-04-04 23:33:00,17.58
2017-04-04 23:34:00,17.58
2017-04-04 23:35:00,17.58
2017-04-04 23:36:00,17.58
2017-04-04 23:37:00,17.58
2017-04-04 23:38:00,17.58
2017-04-04 23:39:00,15.44
2017-04-04 23:40:00,15.44
2017-04-04 23:41:00,15.44
2017-04-04 23:42:00,15.44
2017-04-04 23:43:00,15.44
2017-04-04 23:44:00,15.44
2017-04-04 23:45:00,15.44
2017-04-04 23:46:00,15.44
2017-04-04 23:47:00,15.44
2017-04-04 23:48:00,15.44
2017-04-04 23:49:00,15.44
2017-04-04 23:50:00,15.44
2017-04-04 23:51:00,15.44
2017-04-04 23:52:00,15.44
2017-04-04 23:53:00,15.44
2017-04-04 23:54:00,15.44
2017-04-04 23:55:00,15.44
2017-04-04 23:56:00,15.44
2017-04-04 23:57:00,15.44
2017-04-04 23:58:00,15.44
2017-04-04 23:59:00,15.44
2017-04-05 00:00:00,15.43
2017-04-05 00:01:00,15.43
2017-04-05 00:02:00,15.43
2017-04-05 00:03:00,15.41
2017-04-05 00:04:00,15.41
2017-04-05 00:05:00,15.41
2017-04-05 00:06:00,15.41
2017-04-05 00:07:00,15.41
2017-04-05 00:08:00,15.41
2017-04-05 00:09:00,15.41
2017-04-05 00:10:00,15.41
2017-04-05 00:11:00,15.41
2017-04-05 00:12:00,15.41
2017-04-05 00:13:00,15.41
2017-04-05 00:14:00,15.41
2017-04-05 00:15:00,15.41
2017-04-05 00:16:00,15.41
2017-04-05 00:17:00,15.41
2017-04-05 00:18:00,15.41
2017-04-05 00:19:00,15.41
2017-04-05 00:20:00,15.41
2017-04-05 00:21:00,15.41
2017-04-05 00:22:00,15.41
2017-04-05 00:23:00,15.41
2017-04-05 00:24:00,15.41
2017-04-05 00:25:00,15.41
2017-04-05 00:26:00,15.41
2017-04-05 00:27:00,15.41
2017-04-05 00:28:00,15.41
2017-04-05 00:29:00,15.41
2017-04-05 00:30:00,15.41
2017-04-05 00:31:00,15.41
2017-04-05 00:32:00,15.41
2017-04-05 00:33:00,15.41
2017-04-05 00:34:00,15.41
2017-04-05 00:35:00,15.41
2017-04-05 00:36:00,15.41
2017-04-05 00:37:00,15.41
2017-04-05 00:38:00,15.41
2017-04-05 00:39:00,15.41
2017-04-05 00:40:00,15.41
2017-04-05 00:41:00,15.41
2017-04-05 00:42:00,15.41
2017-04-05 00:43:00,15.41
2017-04-05 00:44:00,15.41
2017-04-05 00:45:00,15.41
2017-04-05 00:46:00,15.41
2017-04-05 00:47:00,15.41
2017-04-05 00:48:00,15.41
2017-04-05 00:49:00,15.41
2017-04-05 00:50:00,15.41
2017-04-05 00:51:00,15.41
2017-04-05 00:52:00,15.41
2017-04-05 00:53:00,15.41
2017-04-05 00:54:00,15.41
2017-04-05 00:55:00,15.41
2017-04-05 00:56:00,15.41
2017-04-05 00:57:00,15.41
2017-04-05 00:58:00,15.41
2017-04-05 00:59:00,15.41
2017-04-05 01:00:00,15.41
2017-04-05 01:01:00,15.41
2017-04-05 01:02:00,15.41
2017-04-05 01:03:00,15.41
2017-04-05 01:04:00,15.41
2017-04-05 01:05:00,15.41
2017-04-05 01:06:00,15.41
2017-04-05 01:07:00,15.41
2017-04-05 01:08:00,15.41
2017-04-05 01:09:00,15.41
2017-04-05 01:10:00,15.41
2017-04-05 01:11:00,15.41
2017-04-05 01:12:00,15.41
2017-04-05 01:13:00,15.41
2017-04-05 01:14:00,15.41
2017-04-05 01:15:00,15.41
2017-04-05 01:16:00,15.41
2017-04-05 01:17:00,15.41
2017-04-05 01:18:00,15.41
2017-04-05 01:19:00,15.41
2017-04-05 01:20:00,15.41
2017-04-05 01:21:00,15.41
2017-04-05 01:22:00,15.41
2017-04-05 01:23:00,15.41
2017-04-05 01:24:00,15.41
2017-04-05 01:25:00,15.41
2017-04-05 01:26:00,15.41
2017-04-05 01:27:00,15.41
2017-04-05 01:28:00,15.41
2017-04-05 01:29:00,15.41
2017-04-05 01:30:00,15.41
2017-04-05 01:31:00,15.41
2017-04-05 01:32:00,15.41
2017-04-05 01:33:00,15.41
2017-04-05 01:34:00,15.41
2017-04-05 01:35:00,15.41
2017-04-05 01:36:00,15.41
2017-04-05 01:37:00,15.41
2017-04-05 01:38:00,15.41
2017-04-05 01:39:00,15.41
2017-04-05 01:40:00,15.41
2017-04-05 01:41:00,15.41
2017-04-05 01:42:00,15.41
2017-04-05 01:43:00,15.41
2017-04-05 01:44:00,15.41
2017-04-05 01:45:00,15.41
2017-04-05 01:46:00,15.41
2017-04-05 01:47:00,15.41
2017-04-05 01:48:00,15.41
2017-04-05 01:49:00,15.41
2017-04-05 01:50:00,15.41
2017-04-05 01:51:00,15.41
2017-04-05 01:52:00,15.41
2017-04-05 01:53:00,15.41
2017-04-05 01:54:00,15.41
2017-04-05 01:55:00,15.41
2017-04-05 01:56:00,15.41
2017-04-05 01:57:00,15.41
2017-04-05 01:58:00,15.41
2017-04-05 01:59:00,15.41
2017-04-05 02:00:00,15.38
2017-04-05 02:01:00,15.38
2017-04-05 02:02:00,15.38
2017-04-05 02:03:00,15.38
2017-04-05 02:04:00,15.38
2017-04-05 02:05:00,15.38
2017-04-05 02:06:00,15.38
2017-04-05 02:07:00,15.38
2017-04-05 02:08:00,15.38
2017-04-05 02:09:00,15.38
2017-04-05 02:10:00,15.38
2017-04-05 02:11:00,15.38
2017-04-05 02:12:00,15.38
2017-04-05 02:13:00,15.38
2017-04-05 02:14:00,15.38
2017-04-05 02:15:00,15.38
2017-04-05 02:16:00,15.38
2017-04-05 02:17:00,15.38
2017-04-05 02:18:00,15.38
2017-04-05 02:19:00,15.38
2017-04-05 02:20:00,15.38
2017-04-05 02:21:00,15.38
2017-04-05 02:22:00,15.38
2017-04-05 02:23:00,15.38
2017-04-05 02:24:00,15.38
2017-04-05 02:25:00,15.38
2017-04-05 02:26:00,15.38
2017-04-05 02:27:00,15.38
2017-04-05 02:28:00,15.38
2017-04-05 02:29:00,15.38
2017-04-05 02:30:00,15.38
2017-04-05 02:31:00,15.38
2017-04-05 02:32:00,15.38
2017-04-05 02:33:00,15.38
2017-04-05 02:34:00,15.38
2017-04-05 02:35:00,15.38
2017-04-05 02:36:00,15.38
2017-04-05 02:37:00,15.38
2017-04-05 02:38:00,15.38
2017-04-05 02:39:00,15.27
2017-04-05 02:40:00,15.27
2017-04-05 02:41:00,15.27
2017-04-05 02:42:00,15.27
2017-04-05 02:43:00,15.27
2017-04-05 02:44:00,15.27
2017-04-05 02:45:00,15.27
2017-04-05 02:46:00,15.27
2017-04-05 02:47:00,13.48
2017-04-05 02:48:00,13.48
2017-04-05 02:49:00,13.48
2017-04-05 02:50:00,13.48
2017-04-05 02:51:00,13.48
2017-04-05 02:52:00,13.48
2017-04-05 02:53:00,13.48
2017-04-05 02:54:00,13.48
2017-04-05 02:55:00,13.48
2017-04-05 02:56:00,13.48
2017-04-05 02:57:00,13.48
2017-04-05 02:58:00,13.48
2017-04-05 02:59:00,13.48
2017-04-05 03:00:00,13.48
2017-04-05 03:01:00,13.48
2017-04-05 03:02:00,13.48
2017-04-05 03:03:00,13.48
2017-04-05 03:04:00,13.48
2017-04-05 03:05:00,13.48
2017-04-05 03:06:00,13.48
2017-04-05 03:07:00,13.48
2017-04-05 03:08:00,13.48
2017-04-05 03:09:00,13.48
